Id,DateCreated,DateModified,MerchantId,MerchantAvatar,MerchantCampaignName,Name,Description,TargetUrl,Code,StartDate,EndDate
292951,2025-02-24 17:02:20.543,2025-02-24 17:03:39.497,91289,https://c.cfjump.com/Avatars/629c27f2-d406-438b-8fd0-ac89016c3b45.png,Chief Nutrition,Free Shipping First Order,One use per customer,https://t.cfjump.com/90610/c/292951,FR33SHIP,2025-02-24 00:00:00.000,
292952,2025-02-24 17:03:12.060,2025-02-24 17:03:12.060,91289,https://c.cfjump.com/Avatars/629c27f2-d406-438b-8fd0-ac89016c3b45.png,Chief Nutrition,10% Off Your First Order,One use per customer,https://t.cfjump.com/90610/c/292952,WELCOME10,2025-02-24 00:00:00.000,
278961,2023-09-08 14:20:32.330,2023-11-23 14:41:00.310,61332,https://c.cfjump.com/Avatars/075fec7c-43d1-4793-8bc4-65d63f29e9bf.png,Chow Sang Sang Jewellery,"Enjoy extra HK$100 off upon every HK$3,500 for your first order. Promo code: FTV100EA. Terms apply.","Enjoy extra HK$100 off upon every HK$3,500 for your first order. Promo code: FTV100EA. Terms apply.",https://t.cfjump.com/90610/c/278961,FTV100EA,2023-05-01 00:00:00.000,
288590,2024-08-14 17:38:12.807,2024-08-14 17:39:21.680,61332,https://c.cfjump.com/Avatars/075fec7c-43d1-4793-8bc4-65d63f29e9bf.png,Chow Sang Sang Jewellery,Receive a complimentary Hello Kitty bow jewellery box with the purchase of 1 Hello Kitty jewellery* and 1 Sanrio characters jewellery* by entering code KTBOWBOX. Terms apply. *Not include gold ingot.,"	Promo code is valid on orders made at chowsangsang.com/hk and it cannot be used in conjunction with other gift promo code.      
	To redeem, enter the voucher code under ‘Promotion Code or voucher' at checkout.           
	Gifts cannot be returned or exchanged. Gifts are available while stock lasts. We reserve the rights to discontinue the related activity or modify the gift style without prior notice.      
	Gold ingots are not eligible for this offer.    
	Chow Sang Sang Jewellery Company Limited reserves the right of final decision.      
",https://t.cfjump.com/90610/c/288590,KTBOWBOX ,2024-08-14 00:00:00.000,
289884,2024-10-29 14:35:19.100,2024-10-29 14:35:19.100,61332,https://c.cfjump.com/Avatars/075fec7c-43d1-4793-8bc4-65d63f29e9bf.png,Chow Sang Sang Jewellery,"【First Time Visitor Offer】An additional discount of HK$100 upon every HK$3,000 fixed price jewellery purchase by entering the promo code FTV100EF at checkout.",,https://t.cfjump.com/90610/c/289884,FTV100EF ,2024-10-29 00:00:00.000,
274677,2023-06-19 12:18:38.717,2023-06-19 12:18:38.717,85028,https://c.cfjump.com/Avatars/56a81cce-5386-423c-ae6e-7c5ce9a994f9.png,CircleDNA,25% Off CircleDNA Premium for New Customers,,https://t.cfjump.com/90610/c/274677,WELCOME25,2023-06-19 00:00:00.000,
296252,2025-10-01 14:26:27.307,2025-10-01 14:26:27.307,85028,https://c.cfjump.com/Avatars/56a81cce-5386-423c-ae6e-7c5ce9a994f9.png,CircleDNA,Breast Cancer Awareness Month,"Tier 1: Premium Kit with code BreastCancer-1
• Buy 1: 50% OFF 

Exclude Korea",https://t.cfjump.com/90610/c/296252,BreastCancer-1,2025-10-23 00:00:00.000,2025-10-29 23:59:59.000
296253,2025-10-01 14:26:58.463,2025-10-01 14:26:58.463,85028,https://c.cfjump.com/Avatars/56a81cce-5386-423c-ae6e-7c5ce9a994f9.png,CircleDNA,Breast Cancer Awareness Month,"Tier 2: Premium Kit with code BreastCancer-2
• Buy 1: 40% OFF
• Buy 3: 50% OFF
• Buy 5 or more: 53% OFF
• Buy 8 or more: 55% OFF

Exclude Korea",https://t.cfjump.com/90610/c/296253,BreastCancer-2,2025-10-23 00:00:00.000,2025-10-29 23:59:59.000
292968,2025-02-26 16:00:19.677,2025-03-12 15:27:48.337,91278,https://c.cfjump.com/Avatars/d8287a00-758a-470f-ac41-c7867b52b9e0.png,Cracked Soda,10% off your first order,"- For Online Store Only. 
- 10% off entire order. 
- No minimum purchase requirement. 
- For New Customers Only. 
- One use per customer.
- Combines with shipping discounts.",https://t.cfjump.com/90610/c/292968,CF10,2025-02-26 00:00:00.000,
292969,2025-02-26 16:03:44.363,2025-03-12 15:28:15.680,91278,https://c.cfjump.com/Avatars/d8287a00-758a-470f-ac41-c7867b52b9e0.png,Cracked Soda,10% off your order,"-For Online Store Use Only.
-10% off entire order. 
- No minimum purchase requirement. 
- All customers (New and Existing). 
- One use per customer. 
- Combines with shipping discounts",https://t.cfjump.com/90610/c/292969,CRACKEDSODA10,2025-02-26 00:00:00.000,
292970,2025-02-26 16:11:22.363,2025-03-12 15:28:45.107,91278,https://c.cfjump.com/Avatars/d8287a00-758a-470f-ac41-c7867b52b9e0.png,Cracked Soda,Free shipping for your first order,"- For Online Store Only. 
- For Australian Orders Only. 
- Applies to shipping rates under $15.00. 
- Minimum purchase of $99.98. 
- Only New Customers.
- One use per customer. 
- Can’t combine with other discounts",https://t.cfjump.com/90610/c/292970,FREE100,2025-02-26 00:00:00.000,
295391,2025-07-29 16:18:04.010,2025-07-29 16:18:04.010,92335,https://c.cfjump.com/Avatars/5385933c-bf0b-4c18-8cd5-f84b9596e30b.png,Dineamic,$40 off across 2 first orders (new customers only),"$40 off across 2 first orders ($20 off first order, $20 off second order). Available for new customers only. Minimum spend $89. It cannot be used in conjunction with any other offer except for the tiered discount. ",https://t.cfjump.com/90610/c/295391,DIN40,2025-07-29 00:00:00.000,
213711,2022-03-21 20:25:51.380,2024-12-18 20:26:45.453,78095,https://c.cfjump.com/Avatars/e15cc564-e01b-4845-9f26-8637db4cf17c.png,Donner Music,AFF Only! Buy 2 Guitar Effects Get 1 Free at Donner,,https://t.cfjump.com/90610/c/213711,GE1,2022-03-20 00:00:00.000,
213745,2022-03-23 18:30:00.773,2022-08-22 18:06:09.240,78095,https://c.cfjump.com/Avatars/e15cc564-e01b-4845-9f26-8637db4cf17c.png,Donner Music,Limited Time!!! 15% OFF Sitewide at Donnermusic,,https://t.cfjump.com/90610/c/213745,CF15,2022-03-23 00:00:00.000,
214153,2022-04-26 17:28:33.280,2022-04-26 17:28:33.280,78095,https://c.cfjump.com/Avatars/e15cc564-e01b-4845-9f26-8637db4cf17c.png,Donner Music,Save up to $142 at Donner Guitars- with extra 20% off code: AEG20,,https://t.cfjump.com/90610/c/214153,AEG20,2022-04-26 00:00:00.000,
214961,2022-07-01 18:00:26.557,2022-07-01 18:00:26.557,78095,https://c.cfjump.com/Avatars/e15cc564-e01b-4845-9f26-8637db4cf17c.png,Donner Music,Save $70 at Donner DAD-140C Cutaway 41 Inch Acoustic Guitar $93.99 (Was $163.99) Delivered @ Donner Music,,https://t.cfjump.com/90610/c/214961,AAG70,2022-07-01 00:00:00.000,
216083,2022-08-25 19:47:14.027,2022-08-25 19:47:14.027,78095,https://c.cfjump.com/Avatars/e15cc564-e01b-4845-9f26-8637db4cf17c.png,Donner Music,Get Extra 15% Off EDS-580 20 Inch 5-Pieces Acoustic Drum Set at Donner,,https://t.cfjump.com/90610/c/216083,CFEDS15,2022-08-25 00:00:00.000,
291373,2024-12-18 20:07:03.840,2024-12-18 20:07:03.840,78095,https://c.cfjump.com/Avatars/e15cc564-e01b-4845-9f26-8637db4cf17c.png,Donner Music,Donner AU AFF Only Coupon! 15% OFF for All Items at au.donnermusic.com with code:AFF15,,https://t.cfjump.com/90610/c/291373,AFF15,2024-12-18 00:00:00.000,
214284,2022-05-10 10:59:55.090,2022-05-10 10:59:55.090,77472,https://c.cfjump.com/Avatars/d0ae8b2d-f785-4693-862d-a56108db13dd.png,Dope Skin Co,Welcome Offer - 1st Order,One Use per customer,https://t.cfjump.com/90610/c/214284,DOPECLUB10,2022-05-10 00:00:00.000,
288304,2024-07-15 13:07:55.407,2024-07-15 13:07:55.407,77472,https://c.cfjump.com/Avatars/d0ae8b2d-f785-4693-862d-a56108db13dd.png,Dope Skin Co,New Customers - Get 20% off,,https://t.cfjump.com/90610/c/288304,Welcome20,2024-07-15 00:00:00.000,
288500,2024-08-02 14:36:31.570,2024-08-02 14:36:31.570,72806,https://c.cfjump.com/Avatars/b695840f-bba2-4512-b0b5-2c9d8f4aad8d.png,Ecoriginals,20% off Ecoriginals Nappies & Wipes,"Use code FIRST20 for 20% off your first Ecoriginals purchase of nappies or wipes! Applies to any one-time, full price Ecoriginals nappies or wipes. Applies to your first Ecoriginals purchase only. Does not apply to pre-discounted bundles or subscription products. Does not work in conjunction with any other promotions. Cannot be applied in retrospect. Subject to change.",https://t.cfjump.com/90610/c/288500,FIRST20,2024-08-02 00:00:00.000,
288989,2024-10-14 12:12:51.933,2024-10-14 12:12:51.933,72806,https://c.cfjump.com/Avatars/b695840f-bba2-4512-b0b5-2c9d8f4aad8d.png,Ecoriginals,50% off Ecoriginals Nappies & Wipes Subscription ,Enjoy 50% off the RRP of your Ecoriginals Nappies or Wipes subscription. Applies to your first subscription order only. Use code SUB50. Applies once per customer. Offer subject to change.,https://t.cfjump.com/90610/c/288989,SUB50,2024-10-14 00:00:00.000,
288990,2024-10-14 12:14:01.713,2024-10-14 12:14:01.713,72806,https://c.cfjump.com/Avatars/b695840f-bba2-4512-b0b5-2c9d8f4aad8d.png,Ecoriginals,30% off Ecoriginals Nappies & Wipes,Enjoy 30% off the RRP of your Ecoriginals Nappies or Wipes subscription. Applies to your first subscription order only. Use code WELCOME. Applies once per customer. Offer subject to change.,https://t.cfjump.com/90610/c/288990,WELCOME,2024-10-14 00:00:00.000,
274385,2023-05-17 17:31:43.113,2024-09-04 12:17:26.967,85768,https://c.cfjump.com/Avatars/5685837b-5e55-4831-9ae2-c65bd4e658cb.png,Elegant Showers AU,5% off,,https://t.cfjump.com/90610/c/274385,CF5,2023-05-17 00:00:00.000,
300745,2025-10-16 18:56:19.550,2025-10-16 18:57:31.003,85768,https://c.cfjump.com/Avatars/5685837b-5e55-4831-9ae2-c65bd4e658cb.png,Elegant Showers AU,Halloween Specials 2025,"Enjoy 9% OFF on all orders placed between October 16th – October 23rd.
Use code 2025HA at checkout.",https://t.cfjump.com/90610/c/300745,2025HA,2025-10-16 00:00:00.000,2025-10-23 23:59:59.000
214615,2022-06-06 09:55:18.613,2022-06-06 09:55:18.613,66951,https://c.cfjump.com/Avatars/2fe3306c-2bf3-42d8-b6a3-da537d208f8b.png,Ergobaby,KANGA ADELAIDE HILLS,,https://t.cfjump.com/90610/c/214615,KANGAADELAIDEHILLS,2022-06-06 00:00:00.000,
215877,2022-08-16 10:53:48.967,2022-08-16 10:53:48.967,80712,https://c.cfjump.com/Avatars/f2f4fa82-48d4-42be-a89e-bef948f24b65.png,Ezmio,Introductory 10% coupon for first time / new customer,,https://t.cfjump.com/90610/c/215877,HELLO10,2022-08-16 00:00:00.000,
114508,2021-08-26 16:54:03.293,2021-08-26 16:54:03.293,75123,https://c.cfjump.com/Avatars/8a52f956-e621-4835-bbe0-22e8525bc680.png,FGMO,Spend $69+ get 10% OFF,"Spend $69+ in one transaction and apply promo code LOVE10 at checkout to receive 10% off your order.
* Minimum spend excludes shipping, sale items & any redeemed member rewards.
* Promo code can only be redeemed once per customer.
* Not valid in conjunction with any other offer and subject to change at any time.",https://t.cfjump.com/90610/c/114508,LOVE10,2021-08-26 00:00:00.000,
218711,2022-10-07 15:27:22.417,2022-10-07 15:27:22.417,75123,https://c.cfjump.com/Avatars/8a52f956-e621-4835-bbe0-22e8525bc680.png,FGMO,25% OFF Sex Dolls,"Apply promo code DOLL25 to your shopping cart to receive 25% off select Sex Dolls.

* Discount applies to select products only: T2570PIPM, T2569PIPM, T1676SHT, T1675SHT, T0004NGD, T0003NGD, T0002NGD, T0010JJN, T1674SHT.
* Applicable only to in-stock products.
* Not valid in conjunction with any other offer and subject to change at any time.
* Available for a limited time & only while stock lasts.   ",https://t.cfjump.com/90610/c/218711,DOLL25,2022-10-07 00:00:00.000,
273228,2023-02-17 17:28:24.357,2023-02-17 17:29:44.013,83323,https://c.cfjump.com/Avatars/b980a035-e654-4736-99ef-13b70e663ca3.png,Frank and Beans,10% off coupon code,"Free shipping on orders $60 or more. 

The coupon code is valid for all products. 

Enter coupon code on checkout for the discount to apply.",https://t.cfjump.com/90610/c/273228,SUPER8,2023-02-16 00:00:00.000,
273249,2023-02-21 00:29:16.237,2023-02-21 00:32:26.103,83323,https://c.cfjump.com/Avatars/b980a035-e654-4736-99ef-13b70e663ca3.png,Frank and Beans,10% off coupon code,"Free shipping on orders $60 or more. 

The coupon code is valid for all products. 

Enter coupon code on checkout for the discount to apply.",https://t.cfjump.com/90610/c/273249,SUPER10,2023-02-21 00:00:00.000,
274176,2023-04-26 17:22:30.187,2023-04-26 17:22:30.187,83323,https://c.cfjump.com/Avatars/b980a035-e654-4736-99ef-13b70e663ca3.png,Frank and Beans,11% off coupon code,,https://t.cfjump.com/90610/c/274176,AHEAD11,2023-04-26 00:00:00.000,
286244,2023-12-06 01:14:07.837,2023-12-06 01:14:07.837,83323,https://c.cfjump.com/Avatars/b980a035-e654-4736-99ef-13b70e663ca3.png,Frank and Beans,Free Shipping AU,Free Shipping for orders over $60 within Australia,https://t.cfjump.com/90610/c/286244,FREESHIPPINGAU,2023-12-06 00:00:00.000,
293600,2025-03-25 12:39:40.840,2025-03-25 12:39:40.840,9371,https://c.cfjump.com/Avatars/2680877e-fd2b-4d10-9df3-0bc925d2d560.png,Get Wines Direct,$40 Off Your First Order ,"This promotion will run from 25.03.2025 until midnight (11:59pm) 30/12/2025.

 This promotion can not be used in conjunction with any other promotions or loyalty discounts. 

One-time use per customer Can be used on First Time Orders Only.. 

 Failure to add promotional code 4NCCF23 at checkout will result in regular pricesat checkout ",https://t.cfjump.com/90610/c/293600,4NCCF23,2025-03-25 00:00:00.000,2025-12-31 23:59:59.000
288240,2024-07-03 12:47:54.783,2024-07-03 12:47:54.783,89534,https://c.cfjump.com/Avatars/bc02e577-694a-4a4a-945b-9904e60c6b2b.png,GiftBox,$5 OFF SWIG Insulated Drinkware,"$5 off all SWIG insulated drinkware when you spend $39 or more, not valid with any other offer.",https://t.cfjump.com/90610/c/288240,SWIG$5,2024-07-03 00:00:00.000,
288241,2024-07-03 12:50:16.940,2024-07-03 12:50:16.940,89534,https://c.cfjump.com/Avatars/bc02e577-694a-4a4a-945b-9904e60c6b2b.png,GiftBox,$5 OFF Lava Lamps,"$5 off all lava lamps when you spend $39 or more, not valid with any other offer. ",https://t.cfjump.com/90610/c/288241,LAVA$5,2024-07-03 00:00:00.000,
288242,2024-07-03 12:52:09.130,2024-07-03 12:52:09.130,89534,https://c.cfjump.com/Avatars/bc02e577-694a-4a4a-945b-9904e60c6b2b.png,GiftBox,$5 Off Candles,"$5 off all candles when you spend $39 or more, not valid with any other offer.",https://t.cfjump.com/90610/c/288242,CANDLE$5,2024-07-03 00:00:00.000,
288243,2024-07-03 12:54:32.147,2024-07-03 12:54:32.147,89534,https://c.cfjump.com/Avatars/bc02e577-694a-4a4a-945b-9904e60c6b2b.png,GiftBox,$5 Off Blanket Hoodies,"$5 off all blanket hoodies when you spend $39 or more, not valid with any other offer.",https://t.cfjump.com/90610/c/288243,BLANKET$5,2024-07-03 00:00:00.000,
288244,2024-07-03 12:55:59.223,2024-07-03 12:55:59.223,89534,https://c.cfjump.com/Avatars/bc02e577-694a-4a4a-945b-9904e60c6b2b.png,GiftBox,$5 Off Speakers,"$5 off all speakers when you spend $39 or more, not valid with any other offer. ",https://t.cfjump.com/90610/c/288244,SPEAKER$5,2024-07-03 00:00:00.000,
274576,2023-06-06 09:40:11.043,2023-06-06 09:40:37.310,85205,https://c.cfjump.com/Avatars/4b4fb6c4-cdba-41f6-9928-f41b83ad938b.png,Green Gadgets,Special Offer,Minimum purchase amount $300,https://t.cfjump.com/90610/c/274576,20FORYOU,2023-06-06 00:00:00.000,
219553,2022-11-02 13:56:29.327,2022-11-02 13:56:46.827,82081,https://c.cfjump.com/Avatars/ed0225fc-f481-4458-9168-32f005088a0f.png,Gym Plus Australia,$15 OFF FIRST ORDER,"First time customer only.
Discount available on purchases over $100.",https://t.cfjump.com/90610/c/219553,WELCOME15,2022-11-02 00:00:00.000,
288994,2024-10-14 19:34:54.570,2024-10-22 08:34:36.173,90516,https://c.cfjump.com/Avatars/2d823298-da45-49e5-ad65-4961cc121ea8.png,Happy Mammoth,15% off entire order,"15% off entire order
Applies to one-time purchases
No minimum purchase requirement",https://t.cfjump.com/90610/c/288994,WELCOME15 ,2024-10-14 00:00:00.000,
287069,2024-02-27 18:50:53.507,2024-02-27 18:50:53.507,74056,https://c.cfjump.com/Avatars/da33861d-2970-40db-84ad-f659d8692993.png,INTERSPORT Australia,$20 Off Your Second Purchase,Sign up today and receive $20 off your second purchase. Minimum Spend of $150. Limit 1 per customer. ,https://t.cfjump.com/90610/c/287069,CLUB-WELCOME-22,2024-02-27 00:00:00.000,
66080,2019-05-07 13:50:44.597,2025-07-14 19:54:03.097,63713,https://c.cfjump.com/Avatars/f7420f4f-f177-431e-a809-d78a1b643bd7.png,Just Wines,"$10 Off ""Grab10""- Minimum spend $149","- Use code GRAB10 at checkout to receive $10 off your order.
- Offer valid with a minimum spend of $149 (excluding shipping fees)
- Cannot be combined with any other discount codes or promotions.
- Offer valid for a limited time only and may be withdrawn or amended without notice.
- Discount applies to product value only and does not include taxes or shipping.
- If items are returned and the order total falls below the minimum spend requirement, the discount will be void and the refund amount will be adjusted accordingly.
- Offer valid only on eligible purchases made through our official website.",https://t.cfjump.com/90610/c/66080,Grab10,2019-05-07 00:00:00.000,
66081,2019-05-07 14:17:38.853,2025-07-14 19:53:46.130,63713,https://c.cfjump.com/Avatars/f7420f4f-f177-431e-a809-d78a1b643bd7.png,Just Wines,$20 Off - Minimum spend $249,"- Use code GRAB20 at checkout to receive $20 off your order.
- Offer valid with a minimum spend of $249 (excluding shipping fees)
- Cannot be combined with any other discount codes or promotions.
- Offer valid for a limited time only and may be withdrawn or amended without notice.
- Discount applies to product value only and does not include taxes or shipping.
- If items are returned and the order total falls below the minimum spend requirement, the discount will be void and the refund amount will be adjusted accordingly.
- Offer valid only on eligible purchases made through our official website.",https://t.cfjump.com/90610/c/66081,Grab20,2019-05-07 00:00:00.000,
276781,2023-06-29 19:57:13.293,2025-07-18 21:01:42.830,63713,https://c.cfjump.com/Avatars/f7420f4f-f177-431e-a809-d78a1b643bd7.png,Just Wines,Get $20 Off your First Order,"- Enjoy $20 OFF your first order
- Valid on orders over $99
- Use code: FIRST20 at checkout
- Add your favourite products to your cart
- Discount applies instantly on eligible orders
- New customers only
- Limited-time offer – shop now!",https://t.cfjump.com/90610/c/276781,FIRST20,2023-06-29 00:00:00.000,
288458,2024-07-29 11:09:21.377,2024-08-05 20:33:57.463,90042,https://c.cfjump.com/Avatars/816a0eb1-9ebe-4f18-8bc9-d8ca05f7cc5a.png,Kakadu Plum Co.,Extra 10% Off ,"- One time use only
- Promotion does not apply to hampers and already discounted products and bundles",https://t.cfjump.com/90610/c/288458,WELCOME10,2024-07-29 00:00:00.000,
294906,2025-06-23 08:45:20.217,2025-06-23 08:45:20.217,90042,https://c.cfjump.com/Avatars/816a0eb1-9ebe-4f18-8bc9-d8ca05f7cc5a.png,Kakadu Plum Co.,FREE tote bag with orders over $50,T&Cs apply,https://t.cfjump.com/90610/c/294906,TOTE,2025-06-23 00:00:00.000,
292422,2025-01-23 23:11:05.557,2025-01-28 23:18:24.737,88124,https://c.cfjump.com/Avatars/936f3b65-93ee-44bc-ad0a-f7de78eaa3ab.png,Liquor Loot,10% OFF on first order,"Get 10% OFF on your first order
*New customers only. Not valid with any other offer. Valid on bottles & packs only.

",https://t.cfjump.com/90610/c/292422,CHEERS,2025-01-23 00:00:00.000,
6683,2015-11-20 17:40:16.520,2018-05-30 10:57:14.593,11771,https://c.cfjump.com/Avatars/ba5e59c4-6db7-4fc7-b17f-76d7ac8aeeef.png,LivingStyles.com.au,$15 Off,"$15 Off Orders Over $150 (cannot be used in conjunction with other coupons or promotions, single use only)",https://t.cfjump.com/90610/c/6683,LSNMR-B15-C1311,2015-11-20 00:00:00.000,
291330,2024-12-13 23:21:53.673,2024-12-13 23:21:53.673,81261,https://c.cfjump.com/Avatars/9a687a7e-d0cb-4369-8027-d8b907ebd04d.png,Manchester Factory,$10 Off Your First Order,FIRST TIME CUSTOMERS ONLY. APPLIES TO ORDERS OVER $150. EXCLUDES OUTLET/SALE ITEMS.,https://t.cfjump.com/90610/c/291330,MFSUMMER,2024-12-13 00:00:00.000,
